userId,train,gt,rec_AMR_text,CR_AMR_text,PB_AMR_text,FA_AMR_text,NO_AMR_text,DI_AMR_text,CB_AMR_text,RC_AMR_text,ND_AMR_text,CV_AMR_text
1,"[2692, 260, 1028, 1287, 1029, 1035, 914, 661, 150, 919, 1193, 1961, 2355, 1207, 1097, 2762, 588, 595, 1246, 608, 2028, 2797, 3186, 1907, 2804, 1270]","[2791, 1962, 1197, 3408, 594, 1721, 1022]","[318, 3751, 2858, 2396, 912, 593, 3147, 1617, 1198, 1196]",0.0,0.01843065693430657,0.18237623762376254,10.968856950318258,0.8407407407407408,3.618175495002187,0.0,0.0,0.8939617083946981
2,"[1792, 648, 265, 1801, 1544, 780, 2312, 3471, 1552, 2067, 1687, 1945, 1953, 3107, 163, 165, 1193, 1962, 2858, 1196, 1198, 1968, 2353, 3893, 3255, 3256, 1207, 442, 3257, 1213, 318, 1090, 2628, 2501, 3654, 457, 589, 1103, 593, 2002, 1370, 1372, 1244, 1246, 2396, 736, 3809, 1245, 2916, 235, 2028, 368, 1917]","[1537, 2881, 515, 1247, 1527, 647, 3147, 590, 2194, 434, 1690, 920, 3735, 1784, 2490, 2717, 95]","[150, 1608, 1580, 587, 786, 454, 590, 608, 1304, 920]",0.1,0.03952554744525548,0.21338873499538336,9.476919721058797,0.8085185185185183,0.35231884586093687,0.11764705882352941,0.13698471029831175,0.8939617083946981
3,"[260, 1291, 653, 1304, 2081, 2470, 552, 1961, 2858, 1196, 1197, 1968, 2355, 1079, 3534, 590, 593, 733, 1378, 104, 1394, 1270]","[2115, 648, 1580, 1261, 1198, 1615, 1136, 1266, 2997, 2617, 3868]","[1198, 2804, 2716, 1242, 588, 3753, 2028, 648, 1580, 2987]",0.0,0.010510948905109488,0.18125000000000013,11.131511110765512,0.794973544973545,3.0516476230589284,0.2727272727272727,0.3557772116892465,0.8939617083946981
4,"[260, 3527, 1097, 1387, 2028, 1196, 1198, 1240, 1214, 2366]",[2692],"[1270, 1200, 1374, 1376, 589, 2288, 924, 1197, 2762, 2628]",0.0,0.014343065693430657,0.10000000000000009,11.698494283986582,0.6838095238095239,0.7809920729431854,0.0,0.0,0.8939617083946981
5,"[2560, 1921, 515, 2692, 265, 3083, 908, 2959, 913, 2580, 1429, 150, 919, 2716, 2717, 3744, 2723, 2599, 1192, 1449, 2858, 3499, 3624, 2987, 1580, 2355, 2997, 318, 1089, 1729, 968, 2762, 3408, 3793, 1617, 593, 2384, 728, 2908, 1500, 733, 1884, 608, 353, 1635, 357, 3176, 1513, 2028, 2291, 1653, 377, 2683, 2428, 509]","[288, 224, 1527, 2916, 1732, 1734, 2058, 1643, 2700, 1485, 1517, 2353, 1909, 1719, 1721, 3386, 1213]","[3481, 2700, 1148, 589, 1805, 2761, 3751, 2710, 223, 2336]",0.0,0.02167883211678832,0.16767676767676787,10.933389114868689,0.8277777777777777,3.1213332218996577,0.058823529411764705,0.13886244387355454,0.8939617083946981
6,"[1028, 3717, 1674, 1035, 266, 912, 914, 2966, 920, 2081, 2082, 3624, 3753, 2858, 3501, 2100, 1088, 838, 2506, 588, 590, 3534, 3536, 3408, 595, 2396, 3682, 377, 383]",[368],"[3751, 1721, 265, 3623, 105, 2067, 1961, 898, 1090, 593]",0.0,0.04277372262773722,0.2728668941979524,9.984531277345955,0.712962962962963,3.703234679427994,0.0,0.0,0.8939617083946981
7,"[3107, 648, 3753, 2028, 1580, 589, 442, 2353, 3793, 1270, 3256, 474, 733]","[2916, 377, 1196, 457]","[457, 260, 1198, 1291, 377, 1200, 3623, 2058, 1608, 1196]",0.0,0.0777007299270073,0.2717238139971818,9.725578033215944,0.5434920634920635,1.742106217043367,0.75,0.6542448095688422,0.8939617083946981
8,"[2688, 1027, 2692, 1801, 266, 2702, 1682, 2324, 2712, 3481, 538, 282, 2336, 288, 161, 163, 1059, 3107, 2600, 2858, 555, 1580, 1711, 3257, 2490, 1213, 589, 1488, 337, 2396, 733, 2908, 608, 2916, 3173, 2023, 105, 2028, 1393, 3186, 2291, 1653, 377, 508, 253, 2686]","[1120, 1476, 454, 3528, 265, 3147, 908, 524, 111, 1721, 3252, 150, 151, 3256, 2329, 3386]","[353, 1672, 2058, 628, 454, 1805, 300, 318, 3386, 457]",0.0,0.07135036496350365,0.3982097186700768,7.726558014192376,0.6411111111111112,3.4392444041095565,0.125,0.15139734109601002,0.8939617083946981
9,"[1921, 2692, 3717, 778, 524, 2959, 912, 529, 1552, 1682, 2324, 920, 1060, 805, 1446, 3623, 2599, 1961, 2858, 3751, 300, 1584, 2355, 3255, 1721, 1213, 318, 1089, 838, 457, 3147, 1356, 590, 1358, 3408, 593, 1617, 3793, 1500, 223, 2028, 1777, 1653, 1784, 377, 1148, 2302]","[608, 1223, 2762, 367, 1393, 3253, 150, 508]","[608, 2997, 1580, 150, 3481, 2396, 1393, 2762, 260, 858]",0.1,0.05883211678832116,0.19255583126550868,10.530650173305913,0.8562962962962964,2.077407720480722,0.5,0.5259879682037469,0.8939617083946981
10,"[1028, 1035, 1042, 2067, 539, 541, 2078, 543, 2080, 2081, 2082, 1059, 2599, 2087, 2090, 1580, 2094, 1584, 1586, 2100, 1079, 1080, 2617, 2105, 1088, 1091, 2115, 1097, 586, 588, 589, 590, 592, 1617, 1104, 594, 596, 3668, 2640, 2135, 2136, 2140, 1633, 2657, 1125, 3175, 104, 1136, 2161, 116, 1653, 3701, 1148, 3198, 648, 1676, 653, 1682, 150, 153, 1690, 2716, 2717, 1196, 1197, 1198, 1200, 1203, 3252, 3255, 1721, 186, 1214, 1215, 3264, 1223, 223, 3296, 1247, 1252, 2791, 743, 2795, 2291, 2804, 1270, 1271, 248, 2300, 1276, 765, 260, 2312, 1291, 780, 2324, 1302, 1304, 282, 2336, 2858, 2863, 2355, 3386, 1339, 316, 830, 1345, 329, 2378, 3408, 339, 344, 858, 1371, 1372, 1884, 1374, 1375, 351, 2396, 1376, 357, 2407, 367, 3439, 370, 2424, 1918, 1921, 898, 1409, 2948, 904, 2959, 3471, 913, 912, 918, 919, 2968, 3481, 920, 923, 924, 2470, 1961, 3501, 943, 435, 2997, 2497, 2011, 3037, 2015, 3039, 2021, 1513, 1517, 1019, 1020, 2046]","[2436, 2054, 1287, 1544, 3593, 2826, 3087, 784, 914, 2967, 3097, 3868, 926, 1278, 3363, 3751, 180, 3254, 953, 318, 2622, 2302, 2628, 2501, 2762, 587, 2124, 1356, 2001, 1234, 595, 2002, 1240, 3675, 3809, 1387, 2797, 750, 368, 1394, 1784, 253, 1022, 2431]","[2797, 2302, 595, 2054, 1394, 1246, 1962, 3448, 1240, 1356]",0.0,0.0051094890510948905,0.10000000000000009,11.847404532517945,0.8523280423280424,2.7465208666845458,0.1590909090909091,0.7788065869851872,0.8939617083946981
